SALES ,CLICKS,IMPS,Avg POS
1,5,247,2.9
0,2,355,2.2
1,14,405,1.3
0,10,402,1.3
0,16,462,1.3
1,6,618,1.6
0,10,274,1.3
0,13,421,1.4
0,10,546,1.4
0,19,394,1.6
0,17,494,1.4
0,11,587,1.4
0,10,513,1.4
0,12,382,1.5
0,11,417,1.3
1,13,625,1.5
0,7,448,1.4
0,21,421,3.7
1,21,478,3.4
0,10,614,3.6
0,18,579,3.3
0,22,803,3.3
0,16,621,3.4
1,12,565,3.2
0,9,597,3.4
0,23,512,3.6
0,9,622,3.3
0,7,530,3.5
0,5,478,3.7
0,10,431,3.7
1,23,504,3.6
0,14,717,3
0,21,728,3
0,31,819,3
0,18,738,2.8
0,20,792,3
1,14,562,3.5
0,14,575,3.6
0,10,552,4.1
0,13,561,2.8
0,24,655,2.5
0,16,857,2.8
0,14,600,2.8
0,18,648,2.4
1,6,391,3.8
0,9,439,2.2
0,14,482,2.3
0,10,505,2.5
1,7,411,3.8
0,21,481,2.7
0,3,419,3.4
0,9,377,3.5
0,6,380,3.4
0,16,333,3.4
0,10,358,3.9
0,4,405,4.5
0,4,520,4.2
0,8,446,3.9
1,7,397,4.1
0,10,264,4.6
0,8,372,3.9
0,13,451,3.8
1,10,547,3.6
0,13,431,3
0,17,483,3.1
0,17,520,2.8
0,8,334,3.9
0,5,323,3.3
0,12,443,3.1
0,12,484,2.9
0,6,369,3.6
0,13,362,3.3
0,13,374,3.4
0,5,253,4.7
0,3,229,4.9
0,1,474,4.1
0,15,428,3.8
0,15,816,2.9
0,13,408,3.1
1,19,440,3.3
1,16,372,3.3
0,24,533,3
0,17,399,3.6
0,7,568,3.3
0,8,559,3.8
0,21,462,3.2
1,11,400,3.1
0,17,396,4.1
0,12,520,4.6
0,15,521,3.7
0,19,738,2.8
0,10,362,4.5
0,10,324,4.8
0,4,224,4.2
1,9,257,4.9
1,8,309,3.4
0,17,341,3.5
1,19,408,3.6
1,12,469,3.4
0,4,178,6.9
1,14,419,3.7
1,9,403,3.4
0,30,1011,2.5
1,16,569,3.1
1,21,870,3.2
0,8,324,4.2
0,3,367,4.2
1,390,9148,2.2
1,427,8968,2.1
1,381,9760,2.8
1,447,13375,2.4
1,596,18110,2.3
1,408,12943,2.4
1,332,10239,2.5
1,281,9295,2.8
1,269,8144,2.9
1,275,9281,3.1
1,170,9284,3.9
1,184,8654,3.5
1,148,7293,3.9
1,169,7439,3.5
1,156,6657,3.5
1,171,6776,3.6
1,156,8090,3.7
1,136,7660,4
1,147,7463,3.6
1,275,8653,2.7
1,388,9658,2.3
1,271,8635,2.7
1,320,8576,2.4
1,306,9254,2.9
1,226,9917,2.9
1,231,8723,2.9
1,251,9306,2.9
1,225,8731,2.8
1,168,6883,3
1,192,6798,2.8
1,338,7545,2.4
1,274,8014,2.4
1,197,7130,2.8
1,239,7244,2.3
1,174,7783,2.6
1,233,7315,2.5
1,272,6602,2.4
1,324,7737,2.4
1,285,8198,2.4
1,270,10144,2.5
1,228,7750,2.5
1,182,8118,2.5
1,128,5925,3.2
1,164,5802,2.8
1,264,7473,2.5
1,312,8260,2.4
1,209,8065,2.5
1,247,7559,2.5
1,191,7603,2.5
1,121,5819,3.1
1,189,5844,2.6
1,247,6910,2.6
1,276,7891,2.3
1,261,7958,2.3
1,293,7452,2.1
1,256,7878,2.2
1,165,6344,2.7
1,129,5445,3.2
1,119,5752,3.2
1,281,7626,2.3
1,310,7937,2.3
1,344,8218,2.3
1,290,7649,2.4
1,284,6259,2.4
1,288,5952,2.5
1,364,7797,2.4
1,313,7852,2.4
1,299,7649,2.4
1,292,7066,2.4
1,242,6722,2.4
1,179,5697,2.5
1,201,5210,2.5
1,314,6887,2.4
1,324,7550,2.2
1,293,6923,2.3
1,288,7939,2.3
1,254,7450,2.4
1,267,6292,2.4
1,234,4880,2.4
1,275,6404,2.4
1,313,9276,2.3
1,321,8353,2.3
1,326,7658,2.2
1,352,8187,2.2
1,231,6494,2.4
1,265,6231,2.6
1,281,7172,2.5
1,235,8579,3
1,199,7786,3.1
1,199,7757,3.5
0,1,20,3.4
0,1,28,3.5
0,1,33,3.8
0,1,26,3.7
0,1,26,4.3
0,2,19,4.4
0,1,14,4.3
0,1,24,3.6
0,2,18,3.9
0,1,15,4.8
0,1,20,5.8
0,1,21,3.2
0,2,15,2.9
0,1,9,3.2
0,1,14,2.2
0,2,16,2.6
0,1,5,20
0,1,11,20.2
0,1,14,22.1
0,1,11,12.9
0,1,12,17.5
0,2,16,21.9
0,1,26,14.3
0,1,30,15.8
0,1,20,15.1
0,1,37,25.9
0,1,14,21.8
0,1,2,37.5
0,2,42,14.3
0,1,33,15.2
0,3,39,16.8
0,2,53,17.2
0,1,24,20.7
0,1,21,20.6
0,1,19,18.9
0,3,51,11.3
1,21,367,2.4
1,29,481,2
1,36,571,2
1,25,561,1.9
1,27,538,2
0,27,550,2.3
1,20,446,2.4
0,13,354,2.5
0,17,451,2.3
1,5,140,4.2
1,18,434,2.4
1,12,517,2.7
0,22,425,2.5
0,12,340,2.4
0,25,389,2.3
1,16,359,2.5
1,19,502,2
1,17,349,2.4
0,10,440,2.3
1,18,474,2.5
1,7,583,2.3
0,8,443,2.6
0,13,364,2.3
0,18,445,2.6
0,7,355,2.6
0,12,356,2.4
0,12,333,2.4
0,8,340,2.8
1,8,287,2.5
0,8,292,2.6
1,14,337,2.6
0,8,230,3.3
1,10,299,3
1,13,405,2.9
0,12,372,3
0,26,374,3
1,9,375,3.4
0,6,296,3.7
0,14,370,3.5
1,8,403,3.6
0,10,425,3.5
0,6,327,4.1
0,10,332,3.8
1,15,401,3.6
1,11,449,4.5
0,9,428,4
0,6,354,4
0,18,377,4.1
0,10,281,3.9
1,10,341,4.4
0,2,203,5.2
0,4,293,4.5
0,11,303,3.8
0,5,111,9.7
0,1,49,11
1,1,40,11.4
0,3,54,9.9
0,1,30,11.1
0,2,32,12.8
0,1,42,9.8
0,1,22,11.8
0,1,29,11.4
1,1,47,13.4
0,7,273,3.5
0,1,35,22.3
0,1,35,24.5
0,1,29,21.7
0,1,32,26.7
0,1,59,25.4
0,1,26,27.3
0,2,99,17.5
1,5,134,15.8
0,1,99,14.6
0,1,107,13.4
0,1,101,17.3
0,3,61,17.2
0,1,55,17.2
0,1,55,14.5
0,2,172,14.7
0,3,100,16.9
0,1,100,15.4
0,2,158,13.3
0,1,154,17.2
0,1,68,16
0,1,51,20.5
0,1,83,16.4
0,1,72,20.6
0,2,50,17.7
0,2,90,13.4
0,1,99,14.3
0,1,105,15.2
0,2,104,16.8
0,1,79,17.4
1,2,78,14.1
0,2,121,13.5
0,3,157,12.6
0,4,124,12.7
0,2,91,12.5
0,1,107,14.3
0,2,115,11.5
0,1,137,11.5
0,2,100,15.3
0,1,161,14.7
0,6,189,10
0,2,165,10.3
0,1,195,10.8
0,1,150,12.6
0,1,90,15.2
0,1,152,14.9
0,1,120,15.9
0,2,107,11.8
0,2,96,12.5
0,1,107,13.6
0,1,2,2.5
0,1,1,2
0,1,5,2
0,1,3,1.3
0,1,2,2.5
0,1,6,1.3
0,1,6,1.8
0,1,3,1.3
0,1,2,1.5
0,1,2,3
0,1,2,3
0,1,7,1.4
0,1,1,2
0,1,3,5.7
0,3,7,1
1,3,6,1
1,3,6,1
0,1,6,1
0,2,5,1
0,2,6,1
0,2,8,1
0,1,4,1
0,7,10,1
0,1,5,1
0,2,4,1
0,2,9,1
0,2,4,1
1,3,4,1
0,2,4,1
0,4,5,1
0,5,8,1
0,1,8,1
0,2,3,1
0,3,3,1
1,5,6,1
0,3,6,1
0,1,2,1.5
1,3,6,1
1,3,4,1
0,5,5,1
0,1,1,1
0,2,4,1.3
0,7,7,1
0,1,2,1
1,2,3,1
0,3,4,1
1,4,6,1
1,2,7,1
0,1,3,1
0,3,7,1.4
0,4,5,1
1,5,5,1
0,2,4,1
1,3,4,1
0,5,5,1
0,1,8,1.4
0,9,17,1.1
0,7,11,1
0,2,2,1
1,5,6,1
0,1,3,1
0,2,5,1
0,2,4,1
0,2,4,1
0,4,7,1.1
0,2,3,1
0,4,6,1
0,2,3,1
0,4,4,1
0,5,5,1
0,6,11,1
1,4,7,1
0,2,5,1
0,2,11,1
0,3,8,1
1,5,6,1
0,3,5,1
0,4,6,1
0,1,3,1
0,2,8,1
0,3,8,1
1,5,11,1
0,1,4,1
0,1,2,1
1,2,6,1
0,6,8,1
0,3,8,1
0,3,3,1
0,1,3,1
1,3,5,1
0,2,3,1
0,2,5,1
0,2,4,1
0,10,50,1.4
0,5,51,1.6
0,9,73,2.4
1,8,47,1.8
0,11,53,1.8
1,14,38,1
0,3,22,1.2
1,15,72,1.6
0,4,34,1.1
0,4,32,1.3
1,12,50,1.1
1,18,46,1.1
0,2,30,1
0,6,33,1.5
1,11,52,1.2
1,10,60,1.2
1,12,32,1.1
0,8,33,1.6
0,7,36,1.1
1,7,42,1.3
1,9,38,1.1
0,8,44,2.8
0,8,46,1.2
1,12,141,1.2
0,17,42,1.1
0,11,49,1.3
0,3,26,1
0,11,43,1.3
1,8,50,1.2
0,11,41,1.4
1,10,37,1.6
0,10,39,1.2
0,11,39,1.2
0,7,29,1.1
1,6,27,1.9
0,9,35,1.5
1,12,34,1.4
1,11,31,1.3
1,14,32,1.4
1,3,53,1.9
0,8,34,1.8
0,3,31,1.3
1,9,47,1.3
0,12,45,1.2
1,6,24,1.3
0,10,49,1.6
1,5,43,2.1
0,9,48,1.6
1,5,47,1.5
1,8,42,1.4
0,6,44,1.3
1,7,33,1.6
1,7,25,1.4
1,6,37,1.7
1,9,44,1.4
1,8,29,1.7
1,6,50,1.1
1,11,33,1.7
1,8,42,2.1
0,10,26,1.2
1,16,43,1.4
0,8,55,1.5
0,15,52,1.4
1,16,55,1.2
1,13,57,1.3
1,17,55,1.8
0,11,46,2.1
1,13,46,1.5
0,14,80,1.7
0,9,85,2.2
1,9,63,2.4
1,14,73,2.2
1,7,54,1.3
0,11,87,2
1,10,78,1.8
0,10,50,2.9
1,13,65,1.8
1,8,51,1.3
0,10,72,2.3
0,11,84,1.9
0,11,110,1.8
0,13,113,1.6
1,13,64,1.4
0,7,37,1.5
0,7,30,1.1
1,10,35,1.2
1,11,40,1.1
1,8,51,2
0,9,49,1.7
1,17,37,1.1
0,12,26,1
1,13,33,1.2
0,8,25,1.5
1,15,22,1
1,12,35,1.1
1,5,28,1
0,7,17,1
1,7,29,1.3
1,9,18,1.1
0,19,43,1.3
1,11,30,1.1
0,8,24,1.2
0,7,23,1.3
0,6,20,1.1
0,10,32,1.3
1,12,38,1.1
0,12,29,1.2
1,11,27,1.3
1,6,20,1.5
1,10,23,1.3
1,13,23,1.1
1,16,30,1.3
1,10,35,1.1
1,11,32,1.3
0,8,30,1.2
1,14,36,1.3
1,8,19,1.2
1,6,33,1.3
1,12,19,1
1,12,22,1
0,8,22,1
0,11,27,1.1
1,13,44,1.1
0,8,42,1.1
0,7,26,1.2
0,11,20,1.1
1,8,25,1.5
0,6,19,1.5
0,11,30,1.2
0,15,37,1.3
1,10,23,1.4
0,6,26,1.2
0,5,20,1
0,7,29,1.2
1,6,28,1.1
1,8,108,1
1,18,31,1.2
0,11,21,1
0,6,26,1
1,11,22,1.1
1,11,32,1.3
1,14,24,1
1,13,29,1.5
0,5,17,1.7
1,9,28,1.2
0,7,27,1.3
0,7,14,1.2
1,10,30,1.3
0,8,25,1.2
1,13,37,1.2
1,7,25,1
1,15,25,1.2
1,8,19,1.2
1,6,30,1.1
1,6,16,1.3
0,7,24,1.1
1,14,31,1.3
1,14,26,1
0,19,26,1
1,11,16,1
0,11,19,1.3
1,8,12,1.1
1,10,19,1.2
0,9,25,1.3
1,11,36,1.4
1,12,27,1
0,7,28,1.3
0,11,21,1
0,9,21,1
0,12,28,1
1,19,23,1.1
1,7,14,1.1
1,4,21,1
0,10,24,1.1
1,8,20,1
1,9,13,1.1
1,18,32,1.1
0,14,36,1.4
1,11,27,1
0,3,41,3.2
0,1,32,1.8
0,8,47,1.6
0,2,54,2
0,1,39,2.3
0,1,33,1.5
0,3,27,1.7
0,3,140,5.1
0,5,21,1.1
0,3,36,1.4
0,2,20,1.4
0,4,32,1.5
0,2,43,1.6
0,1,13,2.8
0,1,22,2.5
0,3,36,1.7
0,2,18,2.6
0,2,27,2.6
0,1,24,2.7
0,1,37,1.5
0,3,19,2.5
0,2,18,1.7
1,1,8,3.3
0,1,12,3
0,4,49,3.9
1,2,56,3.9
0,2,55,3.4
0,2,71,4.8
0,4,71,4.2
0,1,84,4.8
0,5,83,4.2
0,2,68,4
0,7,89,3.8
0,3,96,4.1
1,5,86,4.1
0,5,73,3.8
0,1,58,3.8
0,4,76,4.2
0,5,104,3.3
0,3,90,2.2
0,3,212,3.7
0,2,69,4.5
0,5,68,4.1
0,3,104,4.5
0,4,79,4.7
0,2,73,4.5
0,2,116,3.1
0,2,73,3.6
0,6,119,3.1
0,1,102,4.2
0,4,111,3.9
0,4,112,3.9
0,2,87,4.3
0,11,123,3.1
0,4,128,3.4
0,5,118,2.9
0,6,126,3.4
0,2,76,3.8
1,1,5,3
0,1,4,4
1,1,2,6.5
0,1,2,2.5
0,1,3,4
1,33,42,1
1,32,55,1
1,25,31,1
1,19,38,1
1,22,36,1
1,19,24,1
1,15,49,1
1,29,44,1
1,20,31,1
1,33,54,1
1,28,45,1
1,26,39,1
1,19,31,1
1,20,32,1
1,40,57,1
1,23,31,1
1,23,37,1
1,26,39,1
1,27,41,1
1,20,36,1
1,24,42,1
1,31,43,1
1,21,34,1
1,13,27,1
1,29,38,1
1,13,24,1
1,28,52,1
1,28,55,1
1,18,39,1
1,20,33,1
1,20,47,1
1,22,53,1
1,22,34,1
1,29,49,1
1,11,36,1
0,27,37,1
1,20,31,1
1,17,36,1
1,24,42,1
1,27,45,1
1,30,44,1
1,16,31,1
1,17,39,1
1,19,30,1
1,23,33,1
1,29,40,1
1,33,48,1
1,23,30,1
0,21,37,1
1,8,33,1
1,17,27,1
1,25,37,1
1,26,47,1
1,28,45,1
1,25,34,1
1,19,27,1
1,17,28,1
0,16,25,1
1,18,25,1
1,26,34,1
1,20,34,1
1,19,38,1
1,16,27,1
1,19,28,1
1,20,30,1
0,12,21,1
1,24,36,1
0,17,21,1.1
1,21,26,1
1,33,73,1.2
1,20,28,1
1,18,25,1
1,19,36,1
1,18,30,1
1,26,46,1
1,24,37,1
1,29,44,1
1,26,46,1
1,18,30,1
1,22,39,1
1,23,36,1
0,28,38,1
0,24,38,1
1,18,32,1
1,19,37,1
1,17,24,1
1,27,30,1
1,18,31,1
1,24,36,1
1,16,26,1
0,1,40,1.2
0,2,18,1.2
0,1,51,1.1
0,1,28,1
0,1,29,1.1
0,2,33,1
0,2,29,1
0,1,34,1
0,21,551,1
0,16,545,1.2
0,15,278,1.3
0,1,24,1.1
0,1,11,1.1
0,1,25,1.1
0,1,14,1.7
0,2,21,1.7
0,1,11,1.5
0,1,14,1.3
0,1,22,1.3
0,2,15,1.1
0,1,17,1.6
0,1,22,1.2
0,1,23,1.3
0,1,17,1.4
0,2,28,1.2
0,2,18,1
0,2,23,1.1
0,1,18,1.1
0,1,18,2.1
0,1,57,1.8
1,2,10,1.6
0,1,8,2.1
0,1,11,1.9
0,1,13,2.1
0,2,30,1.6
0,1,16,2.3
0,2,30,1.9
0,1,24,1.3
0,1,14,2.1
0,2,14,2.1
0,2,13,1.5
0,1,3,1
1,2,4,1
0,1,1,2
0,1,2,1
0,1,3,1.7
1,375,868,1
1,242,681,1
1,239,645,1
1,349,848,1
1,349,838,1
1,315,886,1
1,185,862,1
1,363,849,1
1,331,761,1
1,318,765,1
1,374,972,1
1,297,771,1
1,311,826,1
1,345,802,1
1,378,879,1
1,293,773,1
1,374,845,1
1,312,875,1
1,318,775,1
1,314,862,1
1,303,750,1
1,306,832,1
1,322,724,1
1,325,875,1
1,345,887,1
1,319,743,1
1,312,853,1
1,304,847,1
1,324,793,1
1,280,734,1
1,350,863,1
1,293,752,1
1,282,712,1
1,306,775,1
1,174,778,1
1,307,787,1
1,214,594,1
1,237,558,1
1,344,874,1
1,305,717,1
1,324,790,1
1,297,733,1
1,229,807,1
1,245,583,1
1,229,589,1
1,356,883,1
1,351,854,1
1,380,859,1
1,361,884,1
1,214,756,1
1,334,803,1
1,376,868,1
1,375,885,1
1,371,815,1
1,361,840,1
1,371,883,1
1,364,983,1
1,358,794,1
1,333,788,1
1,359,855,1
1,318,737,1
1,322,866,1
1,339,758,1
1,303,893,1
1,314,734,1
1,336,829,1
1,326,816,1
1,355,787,1
1,356,784,1
1,329,728,1
1,275,735,1
1,266,727,1
1,203,528,1
1,294,764,1
1,342,908,1
1,313,795,1
1,319,816,1
1,301,716,1
1,187,530,1
1,216,470,1
1,340,810,1
1,300,794,1
1,312,770,1
1,283,738,1
1,274,751,1
1,180,514,1
1,236,583,1
1,283,771,1
1,289,780,1
1,306,979,1
0,1,1,16
0,1,9,49.4
0,1,2,19.5
0,29,49,1.1
1,26,38,1
1,30,154,1
1,24,48,1.1
1,27,50,1
1,27,47,1
1,17,64,1.2
0,23,36,1.1
1,12,20,1
1,15,33,1
1,16,52,1.1
1,19,40,1
1,17,47,1
0,16,51,1.1
1,20,39,1
0,12,25,1
1,27,53,1.1
1,15,34,1
0,25,52,1.1
1,18,38,1.1
0,20,46,1.1
1,23,50,1.1
0,21,38,1
1,17,39,1.1
1,20,42,1
0,19,39,1
1,20,47,1
1,18,39,1.1
1,15,36,1
1,20,35,1
1,22,41,1
1,10,35,1.1
0,16,40,1.1
1,20,42,1.1
1,9,28,1
1,25,42,1.1
0,12,30,1
1,15,26,1
1,21,35,1.1
1,25,55,1
1,23,51,1.2
1,18,34,1.1
1,10,31,1.2
1,14,36,1
1,21,28,1.1
1,23,38,1.3
1,17,31,1.1
1,14,24,1
0,23,32,1
1,16,49,1.2
1,17,38,1.4
1,22,42,1.1
1,18,37,1.1
1,15,34,1.1
1,18,40,1
1,16,41,1
1,23,29,1
0,14,21,1
1,20,38,1
1,21,49,1
1,20,40,1
0,15,40,1.6
0,12,41,1.3
1,23,39,1.1
1,19,26,1
1,17,26,1
1,18,34,1.1
1,12,27,1
1,23,34,1
1,17,45,1.3
1,18,29,1.1
1,18,31,1
1,21,33,1
1,19,31,1
1,26,45,1
0,18,52,1.1
1,20,40,1
1,23,33,1
1,8,29,1
1,39,65,1.1
0,22,37,1
1,24,34,1
1,32,49,1
1,19,53,1
1,18,37,1
0,16,25,1.2
1,21,31,1
1,19,61,1
0,20,39,1
0,15,29,1
1,36,123,1
1,29,80,1
1,39,87,1
1,32,94,1
1,29,101,1
1,27,90,1
1,10,82,1.1
1,48,88,1
1,40,91,1
1,28,74,1
1,43,99,1
1,33,91,1
1,20,76,1
1,25,90,1.1
1,30,89,1
1,35,105,1
1,28,72,1
1,26,93,1.1
1,36,81,1
1,30,104,1
1,33,86,1.1
1,35,96,1.1
1,32,72,1
1,40,77,1
1,29,82,1.1
1,34,102,1
0,35,87,1.1
1,28,119,1.1
1,26,85,1
1,30,89,1
1,36,78,1
1,36,86,1
1,32,85,1
1,31,89,1
0,17,93,1
1,30,101,1
1,23,73,1
1,35,93,1
1,26,94,1
0,30,96,1.1
1,27,90,1
1,25,88,1.1
1,21,67,1
1,28,66,1
1,28,74,1
1,32,64,1
0,29,93,1
1,29,82,1.1
1,29,89,1
1,17,82,1.1
1,34,83,1
1,37,101,1.1
0,32,87,1
0,20,57,1
1,31,74,1
1,25,66,1
1,48,98,1.1
1,29,66,1
1,27,100,1
1,33,125,1
1,31,98,1.1
1,31,90,1
1,27,79,1
1,29,80,1
1,36,87,1
1,32,73,1
1,49,104,1
1,27,63,1.1
1,34,97,1.1
1,30,76,1.1
1,28,69,1
1,27,66,1
1,32,77,1
1,42,90,1
1,26,76,1
1,34,77,1
1,22,73,1
1,39,91,1
1,32,59,1
1,24,59,1.3
1,38,91,1
1,33,69,1
1,30,68,1.3
1,36,97,1
1,32,91,1
1,26,67,1.1
1,36,66,1
1,27,76,1
1,38,74,1
1,31,88,1.1
0,1,5,1
0,1,3,1
0,1,3,1
0,1,2,1
0,1,4,1
0,1,4,1
0,3,7,1
0,2,6,1.3
0,1,6,1
0,1,6,1
0,1,6,1
0,1,11,2.8
0,1,4,1
0,1,1,1
0,1,1,4
0,1,4,1.3
0,1,6,1.7
0,1,5,1
0,1,5,1
0,1,12,1.2
0,1,1,11
0,1,2,1
0,1,3,1.7
0,1,3,1
0,1,4,1
0,1,4,1.5
0,1,1,1
0,2,8,1
0,2,14,1.4
0,2,16,1.6
0,1,30,1.5
0,1,24,1.3
0,2,34,1.2
0,1,17,1.5
0,2,21,1.1
0,1,4,1
1,2,8,1.1
0,1,14,1.2
0,3,23,1.3
0,2,10,1.2
0,1,10,1.2
0,1,4,1
0,1,9,1.3
0,1,18,1.6
0,1,4,1
0,1,8,1.5
0,1,2,1
0,1,4,1.3
0,1,6,4.2
0,1,6,1.2
0,1,7,2
0,6,423,1.3
0,5,227,1.3
0,6,241,1.4
0,3,341,1.4
0,2,305,1.6
0,2,286,1.8
0,5,204,1.8
0,3,165,2.5
0,2,173,3
1,4,274,2.5
0,10,501,1.5
0,7,476,1.3
0,7,355,1.5
0,9,480,1.4
0,3,462,1.4
0,7,529,1.6
0,9,434,1.4
0,11,544,1.4
0,10,511,1.4
0,4,491,1.4
0,10,454,1.3
0,4,768,1.5
0,10,959,1.5
0,9,1255,1.9
0,6,920,1.8
0,11,574,1.6
0,6,374,1.7
0,5,558,1.6
0,10,529,1.6
0,5,813,1.7
0,5,897,1.8
0,9,863,1.8
0,7,388,1.6
0,3,485,1.5
0,2,393,1.8
0,6,470,1.8
0,8,427,1.8
0,6,440,1.9
0,5,419,2.2
0,2,325,3.4
0,6,253,3.7
0,4,275,3.6
0,3,190,3.9
0,2,295,3.3
0,2,367,3.6
0,1,315,4.5
0,4,226,4
0,2,236,4
0,2,192,4.1
0,2,246,4.1
0,6,219,5.1
0,2,2,9
0,1,18,1
1,1,19,1.2
0,1,12,1.1
0,1,9,1
0,1,16,1.1
0,1,7,1
0,1,2,1.5
0,3,13,1
0,1,9,1
0,2,14,1.1
0,2,10,1
0,1,8,1
0,2,8,1
0,1,6,1
0,1,8,1
0,1,6,1.8
0,1,7,1.1
0,1,4,1.3
0,1,9,1
0,1,8,1.1
0,1,8,1.1
0,1,4,1
0,1,4,1
0,1,2,1
0,4,46,1.4
0,4,54,1.1
0,4,116,1.4
0,6,104,1.5
0,3,111,1.6
0,6,93,1.4
0,6,101,1.3
0,1,74,1.3
0,1,88,1.5
0,5,102,1.2
0,2,118,1.2
0,4,55,2
0,1,55,1.3
0,4,66,1.2
0,7,109,1.2
0,1,43,1.3
0,4,47,1.2
0,3,66,1.2
0,3,62,1.3
0,4,72,1.2
0,3,55,1.3
0,3,60,1.2
0,1,42,1.3
0,1,58,1.4
0,5,59,1.4
0,2,59,1.1
0,1,33,1.3
0,1,35,1.1
0,3,56,1.2
1,2,66,1.2
0,3,49,1.5
0,1,54,1.1
0,1,28,1.5
0,2,42,1.4
0,3,72,1
0,1,24,1.1
0,1,17,1.3
0,2,32,1.6
0,1,25,1.4
0,1,36,1.2
0,2,60,1.4
0,1,40,1.1
0,1,25,1.3
0,3,20,1.2
0,1,29,1.4
0,2,22,1.1
0,2,29,1.4
0,5,53,1.2
0,3,26,1.2
0,1,20,1.3
0,1,15,1.3
0,1,64,1.2
0,2,18,1.7
0,2,13,1.5
0,1,27,1.2
0,2,17,1.2
0,1,26,1.2
0,2,38,1.6
0,2,31,2.4
0,1,48,1.8
0,2,41,2.5
0,1,7,1.4
0,2,24,1.8
0,2,20,1.5
0,2,28,1.2
0,3,34,1.4
0,3,20,1.4
0,4,34,1.4
0,2,30,1.1
0,2,24,1
0,2,29,1.5
0,1,20,1.2
0,2,23,1.3
0,2,24,1.1
0,1,13,1.2
0,1,23,1.1
0,1,17,1.1
0,2,26,1.1
0,2,11,1
0,3,28,1.6
0,1,14,1.4
0,1,5,1
0,1,6,1
0,1,6,1
0,2,8,1.1
0,3,18,1.1
1,1,11,1.2
0,1,9,1.1
0,1,12,1.2
0,1,11,1
0,2,6,1.2
0,1,4,1
0,1,13,1.4
0,1,17,1.1
0,1,8,1.3
0,2,3,1
0,1,6,1.2
0,1,6,1.7
0,1,4,1.8
0,1,2,1
0,1,7,1.3
0,1,2,3
0,1,2,1
0,3,3,1
0,1,2,4.5
0,1,1,4
0,1,8,3.5
0,1,3,3
0,1,3,3.7
0,1,4,2
0,1,2,2
0,1,3,4
0,1,2,3.5
0,1,1,2
0,1,1,5
0,1,1,3
0,1,9,7.9
0,1,11,6.1
0,1,13,4.9
0,25,698,2.6
1,17,955,2.9
0,21,648,2.5
0,28,841,2.6
1,22,781,2.9
0,12,679,2.4
0,18,682,2.8
1,24,922,2.5
0,28,651,2.5
1,25,699,2.6
1,24,881,2.7
1,21,650,2.6
1,17,575,2.5
1,19,470,2.4
0,24,684,2.4
0,24,628,2.4
0,14,572,2.3
0,14,540,2.5
1,31,550,2.6
1,12,411,3
1,16,539,2.6
0,34,614,1.7
1,14,383,1.7
0,18,416,1.6
1,21,344,1.7
1,19,280,1.8
0,17,328,1.7
1,11,277,2.6
0,7,252,2.7
0,15,276,2.1
1,8,238,2.6
0,18,337,2.6
1,10,362,3.1
0,10,269,3.1
0,12,351,3.5
0,6,284,3.5
1,12,237,3.8
1,15,317,3.1
0,21,392,1.7
0,5,308,2.9
0,17,470,2.4
0,14,376,2.2
1,16,360,1.6
1,24,392,1.9
0,24,383,2.1
1,21,412,1.9
1,26,475,2.8
0,20,363,2.5
1,10,317,3
0,15,385,1.8
0,14,310,3.2
1,12,229,2.9
0,16,352,3
0,7,284,3.4
0,11,317,3.6
1,13,276,3.3
0,15,321,3
0,17,303,2.7
1,21,295,2.5
1,33,417,2.4
0,24,466,1.6
1,31,515,1.9
1,25,457,1.8
1,18,428,1.8
1,22,479,1.7
1,30,414,1.8
1,32,634,1.7
0,31,597,1.6
1,36,481,1.8
1,27,518,1.9
1,16,523,1.9
1,16,315,1.7
0,8,334,1.8
0,12,322,1.8
0,11,400,1.6
0,26,542,1.6
1,14,496,1.6
0,20,436,1.9
1,24,362,2.1
0,13,263,2.2
0,16,567,2.6
0,15,409,2.2
0,19,451,2.6
0,12,416,2.5
0,20,298,2.5
0,6,224,2.4
0,15,366,2.7
1,26,405,2.3
0,15,297,2.4
1,12,285,2.6
0,1,1,3
0,1,48,2.3
0,1,23,2.5
0,1,46,2.6
0,1,53,2.6
1,1,36,2.2
0,1,53,2.2
0,1,40,2.3
0,1,35,2
0,1,3,2
0,1,3,1
0,1,7,2.6
0,1,96,2.1
0,2,25,2
1,2,58,2.2
0,2,47,2
0,1,60,1.6
0,1,70,1.3
0,1,68,1.4
0,1,61,1.3
0,1,1,1
0,1,1,2
0,1,2,1.5
0,1,2,1.5
0,1,6,2.2
0,1,1,1
0,3,74,1.1
0,4,49,1.1
1,5,61,1.1
0,3,112,1.1
0,6,110,1.1
0,3,73,1.1
0,5,73,1.1
0,5,62,1.1
0,8,99,1.1
0,3,125,1.1
0,6,82,1.7
1,7,55,2.1
0,5,39,2
0,5,70,2
0,6,66,2.1
0,5,70,2.1
0,10,79,2.1
0,5,87,2.1
0,5,70,2
0,3,48,2.1
0,5,66,2
0,7,108,1.5
0,2,49,2.2
0,3,69,2.1
0,6,98,1.8
0,4,59,1.8
0,2,55,1.6
0,5,63,1.9
1,5,67,2.2
0,5,64,1.9
0,4,81,1.7
0,10,84,1.4
0,2,76,1.7
0,5,67,2
0,11,115,1.6
0,9,72,1.8
0,10,88,1.8
0,11,106,1.8
0,4,78,1.9
0,8,108,1.9
0,3,121,1.9
0,9,71,1.8
